1;bunker;2196.00;9.72;1244.00;-1.57;0
1;bunker;2168.00;9.56;1200.00;-1.57;0
1;anti_air_building;2211.00;9.64;1218.00;-1.57;0
1;anti_air_building;2184.00;9.61;1205.00;-1.57;0
1;anti_air_building;2207.00;9.71;1249.00;-1.57;0
1;synthetic_refinery;2183.00;9.83;1231.00;-1.57;0
1;nuclear_reactor_spawn;2236.00;9.70;1237.00;-1.57;0
1;rocket_site_spawn;2178.00;9.77;1232.00;-1.57;0
1;radar_station;2205.00;9.75;1275.00;-1.57;0
1;fuel_silo;2241.00;9.69;1238.00;-1.57;0
1;stronghold_network;2200.00;9.68;1251.00;-1.57;0
1;special_project_facility_spawn;2205.00;9.61;1202.00;-1.57;0
1;special_project_facility_spawn;2209.00;9.61;1204.00;-1.57;0
1;special_project_facility_spawn;2195.00;9.77;1234.00;-1.57;0
1;special_project_facility_spawn;2196.00;9.75;1227.00;-1.57;0
1;special_project_facility_spawn;2202.00;9.70;1260.00;-1.57;0
1;special_project_facility_spawn;2197.00;9.61;1203.00;-1.57;0
1;special_project_facility_spawn;2204.00;9.62;1207.00;-1.57;0
1;special_project_facility_spawn;2174.00;9.70;1220.00;-1.57;0
1;special_project_facility_spawn;2211.00;9.72;1258.00;-1.57;0
1;special_project_facility_spawn;2187.00;9.85;1232.00;-1.57;0
1;special_project_facility_spawn;2220.00;9.68;1237.00;-1.57;0
1;special_project_facility_spawn;2192.00;9.80;1239.00;-1.57;0
1;special_project_facility_spawn;2242.00;9.69;1236.00;-1.57;0
1;special_project_facility_spawn;2217.00;9.62;1208.00;-1.57;0
1;special_project_facility_spawn;2221.00;9.72;1250.00;-1.57;0
1;special_project_facility_spawn;2208.00;9.73;1270.00;-1.57;0
1;special_project_facility_spawn;2195.00;9.72;1246.00;-1.57;0
1;special_project_facility_spawn;2197.00;9.68;1254.00;-1.57;0
1;special_project_facility_spawn;2216.00;9.63;1216.00;-1.57;0
2;supply_node;2741.00;9.56;1501.00;-1.57;0
2;supply_node;2725.00;9.52;1518.00;-1.57;0
2;supply_node;2694.00;9.51;1523.00;-1.57;0
2;supply_node;2699.00;9.51;1525.00;-1.57;0
2;supply_node;2702.00;9.51;1527.00;-1.57;0
2;supply_node;2692.00;9.51;1522.00;-1.57;0
2;supply_node;2717.00;9.51;1550.00;-1.57;0
2;supply_node;2695.00;9.51;1524.00;-1.57;0
2;supply_node;2697.00;9.51;1524.00;-1.57;0
2;supply_node;2706.00;9.51;1530.00;-1.57;0
2;supply_node;2710.00;9.51;1532.00;-1.57;0
2;supply_node;2717.00;9.51;1540.00;-1.57;0
2;supply_node;2700.00;9.51;1526.00;-1.57;0
2;supply_node;2697.00;9.51;1524.00;-1.57;0
2;supply_node;2692.00;9.51;1522.00;-1.57;0
2;arms_factory;2743.00;9.55;1519.00;-1.57;0
2;arms_factory;2734.00;9.55;1505.00;-1.57;0
2;arms_factory;2737.00;9.54;1511.00;-1.57;0
2;arms_factory;2755.00;9.56;1529.00;-1.57;0
2;arms_factory;2749.00;9.55;1533.00;-1.57;0
2;arms_factory;2750.00;9.55;1523.00;-1.57;0
2;industrial_complex;2765.00;9.55;1554.00;-1.57;0
2;industrial_complex;2703.00;9.51;1523.00;-1.57;0
2;industrial_complex;2697.00;9.52;1520.00;-1.57;0
2;industrial_complex;2698.00;9.51;1518.00;-1.57;0
2;industrial_complex;2758.00;9.56;1528.00;-1.57;0
2;industrial_complex;2753.00;9.55;1532.00;-1.57;0
2;air_base;2775.00;9.57;1536.00;-1.57;0
2;bunker;2764.00;9.57;1519.00;-1.57;0
2;bunker;2717.00;9.51;1531.00;-1.57;0
2;bunker;2777.00;9.57;1540.00;-1.57;0
2;bunker;2754.00;9.55;1546.00;-1.57;0
2;bunker;2698.00;9.52;1519.00;-1.57;0
2;bunker;2749.00;9.56;1505.00;-1.57;0
2;bunker;2718.00;9.51;1549.00;-1.57;0
2;bunker;2775.00;9.57;1545.00;-1.57;0
2;bunker;2754.00;9.54;1542.00;-1.57;0
2;bunker;2730.00;9.54;1512.00;-1.57;0
2;bunker;2755.00;9.57;1513.00;-1.57;0
2;bunker;2695.00;9.51;1520.00;-1.57;0
2;bunker;2764.00;9.57;1529.00;-1.57;0
2;bunker;2718.00;9.51;1549.00;-1.57;0
2;bunker;2763.00;9.56;1536.00;-1.57;0
2;coastal_bunker;2716.00;9.51;1544.00;-1.57;0
2;coastal_bunker;2704.00;9.51;1529.00;-1.57;0
2;coastal_bunker;2695.00;9.51;1524.00;-1.57;0
2;dockyard;2693.00;9.51;1522.00;-1.57;0
2;naval_base_spawn;2717.00;9.51;1551.00;-1.57;6777
2;naval_base_spawn;2712.00;9.51;1533.00;-1.57;6777
2;naval_base_spawn;2692.00;9.51;1522.00;-1.57;6777
2;anti_air_building;2762.00;9.56;1539.00;-1.57;0
2;anti_air_building;2756.00;9.55;1548.00;-1.57;0
2;anti_air_building;2719.00;9.51;1550.00;-1.57;0
2;synthetic_refinery;2708.00;9.51;1523.00;-1.57;0
2;nuclear_reactor_spawn;2709.00;9.51;1525.00;-1.57;0
2;rocket_site_spawn;2756.00;9.56;1500.00;-1.57;0
2;radar_station;2726.00;9.52;1538.00;-1.57;0
2;fuel_silo;2731.00;9.53;1518.00;-1.57;0
2;floating_harbor;2717.00;9.51;1543.00;-1.57;0
2;stronghold_network;2738.00;9.55;1507.00;-1.57;0
2;special_project_facility_spawn;2705.00;9.51;1528.00;-1.57;0
2;special_project_facility_spawn;2751.00;9.56;1501.00;-1.57;0
2;special_project_facility_spawn;2732.00;9.53;1530.00;-1.57;0
2;special_project_facility_spawn;2732.00;9.52;1539.00;-1.57;0
2;special_project_facility_spawn;2759.00;9.57;1514.00;-1.57;0
2;special_project_facility_spawn;2736.00;9.54;1522.00;-1.57;0
2;special_project_facility_spawn;2695.00;9.51;1523.00;-1.57;0
2;special_project_facility_spawn;2754.00;9.55;1539.00;-1.57;0
2;special_project_facility_spawn;2712.00;9.51;1525.00;-1.57;0
2;special_project_facility_spawn;2748.00;9.55;1522.00;-1.57;0
2;special_project_facility_spawn;2723.00;9.51;1529.00;-1.57;0
2;special_project_facility_spawn;2748.00;9.55;1535.00;-1.57;0
2;special_project_facility_spawn;2730.00;9.52;1547.00;-1.57;0
2;special_project_facility_spawn;2718.00;9.51;1549.00;-1.57;0
2;special_project_facility_spawn;2734.00;9.53;1520.00;-1.57;0
3;supply_node;3712.00;9.51;1379.00;-1.57;0
3;supply_node;3710.00;9.51;1377.00;-1.57;0
3;supply_node;3708.00;9.51;1369.00;-1.57;0
3;supply_node;3712.00;9.51;1379.00;-1.57;0
3;supply_node;3706.00;9.50;1363.00;-1.57;0
3;supply_node;3710.00;9.51;1378.00;-1.57;0
3;supply_node;3706.00;9.50;1364.00;-1.57;0
3;supply_node;3710.00;9.51;1377.00;-1.57;0
3;supply_node;3711.00;9.50;1379.00;-1.57;0
3;supply_node;3711.00;9.50;1379.00;-1.57;0
3;supply_node;3707.00;9.51;1362.00;-1.57;0
3;supply_node;3711.00;9.50;1379.00;-1.57;0
3;supply_node;3711.00;9.50;1379.00;-1.57;0
3;supply_node;3708.00;9.51;1374.00;-1.57;0
3;supply_node;3711.00;9.50;1379.00;-1.57;0
3;supply_node;3709.00;9.51;1375.00;-1.57;0
3;supply_node;3708.00;9.51;1371.00;-1.57;0
3;supply_node;3707.00;9.51;1362.00;-1.57;0
3;supply_node;3710.00;9.51;1377.00;-1.57;0
3;supply_node;3712.00;9.51;1379.00;-1.57;0
3;supply_node;3710.00;9.51;1377.00;-1.57;0
3;arms_factory;3670.00;9.55;1380.00;-1.57;0
3;arms_factory;3697.00;9.54;1403.00;-1.57;0
3;arms_factory;3700.00;9.52;1380.00;-1.57;0
3;arms_factory;3676.00;9.53;1364.00;-1.57;0
3;arms_factory;3654.00;9.58;1394.00;-1.57;0
3;arms_factory;3684.00;9.52;1365.00;-1.57;0
3;industrial_complex;3681.00;9.56;1430.00;-1.57;0
3;industrial_complex;3679.00;9.59;1444.00;-1.57;0
3;industrial_complex;3687.00;9.56;1417.00;-1.57;0
3;industrial_complex;3704.00;9.51;1367.00;-1.57;0
3;industrial_complex;3700.00;9.54;1406.00;-1.57;0
3;industrial_complex;3667.00;9.55;1388.00;-1.57;0
3;air_base;3679.00;9.60;1448.00;-1.57;0
3;bunker;3668.00;9.55;1376.00;-1.57;0
3;bunker;3707.00;9.52;1389.00;-1.57;0
3;bunker;3688.00;9.59;1443.00;-1.57;0
3;bunker;3696.00;9.72;1454.00;-1.57;0
3;bunker;3684.00;9.53;1380.00;-1.57;0
3;bunker;3658.00;9.57;1399.00;-1.57;0
3;bunker;3705.00;9.51;1374.00;-1.57;0
3;bunker;3705.00;9.52;1373.00;-1.57;0
3;bunker;3695.00;9.70;1454.00;-1.57;0
3;bunker;3693.00;9.56;1415.00;-1.57;0
3;bunker;3692.00;9.67;1450.00;-1.57;0
3;bunker;3671.00;9.57;1441.00;-1.57;0
3;bunker;3688.00;9.52;1370.00;-1.57;0
3;bunker;3656.00;9.58;1402.00;-1.57;0
3;bunker;3667.00;9.57;1406.00;-1.57;0
3;bunker;3696.00;9.54;1400.00;-1.57;0
3;bunker;3699.00;9.53;1393.00;-1.57;0
3;bunker;3660.00;9.57;1399.00;-1.57;0
3;bunker;3695.00;9.57;1434.00;-1.57;0
3;bunker;3695.00;9.65;1448.00;-1.57;0
3;bunker;3660.00;9.58;1419.00;-1.57;0
3;coastal_bunker;3712.00;9.51;1379.00;-1.57;0
3;coastal_bunker;3708.00;9.51;1369.00;-1.57;0
3;coastal_bunker;3708.00;9.51;1374.00;-1.57;0
3;dockyard;3706.00;9.50;1368.00;-1.57;0
3;naval_base_spawn;3711.00;9.50;1379.00;-1.57;145
3;naval_base_spawn;3705.00;9.50;1365.00;-1.57;145
3;naval_base_spawn;3708.00;9.51;1374.00;-1.57;145
3;anti_air_building;3693.00;9.51;1362.00;-1.57;0
3;anti_air_building;3706.00;9.51;1384.00;-1.57;0
3;anti_air_building;3689.00;9.55;1408.00;-1.57;0
3;synthetic_refinery;3676.00;9.56;1429.00;-1.57;0
3;nuclear_reactor_spawn;3692.00;9.52;1364.00;-1.57;0
3;rocket_site_spawn;3666.00;9.55;1371.00;-1.57;0
3;radar_station;3699.00;9.51;1370.00;-1.57;0
3;fuel_silo;3683.00;9.63;1452.00;-1.57;0
3;floating_harbor;3709.00;9.51;1376.00;-1.57;0
3;stronghold_network;3702.00;9.51;1363.00;-1.57;0
3;special_project_facility_spawn;3704.00;9.51;1368.00;-1.57;0
3;special_project_facility_spawn;3693.00;9.70;1455.00;-1.57;0
3;special_project_facility_spawn;3665.00;9.56;1395.00;-1.57;0
3;special_project_facility_spawn;3696.00;9.68;1452.00;-1.57;0
3;special_project_facility_spawn;3694.00;9.54;1401.00;-1.57;0
3;special_project_facility_spawn;3649.00;9.59;1416.00;-1.57;0
3;special_project_facility_spawn;3669.00;9.55;1389.00;-1.57;0
3;special_project_facility_spawn;3700.00;9.54;1403.00;-1.57;0
3;special_project_facility_spawn;3672.00;9.54;1382.00;-1.57;0
3;special_project_facility_spawn;3697.00;9.51;1365.00;-1.57;0
3;special_project_facility_spawn;3703.00;9.53;1400.00;-1.57;0
3;special_project_facility_spawn;3684.00;9.52;1367.00;-1.57;0
3;special_project_facility_spawn;3685.00;9.58;1441.00;-1.57;0
3;special_project_facility_spawn;3670.00;9.56;1421.00;-1.57;0
3;special_project_facility_spawn;3706.00;9.53;1395.00;-1.57;0
3;special_project_facility_spawn;3677.00;9.58;1443.00;-1.57;0
3;special_project_facility_spawn;3693.00;9.57;1437.00;-1.57;0
3;special_project_facility_spawn;3705.00;9.51;1380.00;-1.57;0
3;special_project_facility_spawn;3701.00;9.52;1379.00;-1.57;0
3;special_project_facility_spawn;3668.00;9.55;1369.00;-1.57;0
3;special_project_facility_spawn;3699.00;9.55;1413.00;-1.57;0
4;supply_node;2193.00;9.59;1096.00;-1.57;0
4;supply_node;2180.00;9.57;1098.00;-1.57;0
4;supply_node;2171.00;9.55;1081.00;-1.57;0
4;supply_node;2176.00;9.56;1086.00;-1.57;0
4;supply_node;2205.00;9.60;1101.00;-1.57;0
4;supply_node;2167.00;9.55;1119.00;-1.57;0
4;supply_node;2207.00;9.61;1105.00;-1.57;0
4;supply_node;2140.00;9.52;1083.00;-1.57;0
4;supply_node;2172.00;9.55;1113.00;-1.57;0
4;supply_node;2141.00;9.52;1083.00;-1.57;0
4;supply_node;2189.00;9.59;1113.00;-1.57;0
4;supply_node;2211.00;9.62;1132.00;-1.57;0
4;supply_node;2194.00;9.57;1073.00;-1.57;0
4;supply_node;2166.00;9.54;1079.00;-1.57;0
4;supply_node;2173.00;9.55;1090.00;-1.57;0
4;supply_node;2183.00;9.56;1067.00;-1.57;0
4;supply_node;2191.00;9.57;1066.00;-1.57;0
4;supply_node;2139.00;9.52;1088.00;-1.57;0
4;supply_node;2138.00;9.53;1089.00;-1.57;0
4;arms_factory;2140.00;9.52;1084.00;-1.57;0
4;arms_factory;2192.00;9.58;1077.00;-1.57;0
4;arms_factory;2191.00;9.59;1097.00;-1.57;0
4;arms_factory;2202.00;9.59;1096.00;-1.57;0
4;arms_factory;2153.00;9.54;1093.00;-1.57;0
4;arms_factory;2169.00;9.54;1080.00;-1.57;0
4;industrial_complex;2205.00;9.61;1140.00;-1.57;0
4;industrial_complex;2188.00;9.58;1090.00;-1.57;0
4;industrial_complex;2150.00;9.54;1100.00;-1.57;0
4;industrial_complex;2139.00;9.52;1085.00;-1.57;0
4;industrial_complex;2188.00;9.58;1122.00;-1.57;0
4;industrial_complex;2193.00;9.58;1135.00;-1.57;0
4;air_base;2157.00;9.54;1107.00;-1.57;0
4;bunker;2163.00;9.54;1117.00;-1.57;0
4;bunker;2137.00;9.52;1086.00;-1.57;0
4;bunker;2184.00;9.56;1063.00;-1.57;0
4;bunker;2155.00;9.53;1082.00;-1.57;0
4;bunker;2165.00;9.55;1112.00;-1.57;0
4;bunker;2165.00;9.54;1084.00;-1.57;0
4;bunker;2137.00;9.52;1088.00;-1.57;0
4;bunker;2190.00;9.59;1101.00;-1.57;0
4;bunker;2185.00;9.56;1065.00;-1.57;0
4;bunker;2153.00;9.53;1085.00;-1.57;0
4;bunker;2136.00;9.52;1084.00;-1.57;0
4;bunker;2210.00;9.61;1132.00;-1.57;0
4;bunker;2202.00;9.59;1093.00;-1.57;0
4;bunker;2208.00;9.62;1136.00;-1.57;0
4;bunker;2173.00;9.56;1115.00;-1.57;0
4;bunker;2167.00;9.54;1082.00;-1.57;0
4;bunker;2202.00;9.59;1091.00;-1.57;0
4;bunker;2174.00;9.56;1115.00;-1.57;0
4;bunker;2186.00;9.57;1135.00;-1.57;0
4;anti_air_building;2136.00;9.52;1086.00;-1.57;0
4;anti_air_building;2174.00;9.55;1077.00;-1.57;0
4;anti_air_building;2200.00;9.60;1139.00;-1.57;0
4;synthetic_refinery;2186.00;9.57;1061.00;-1.57;0
4;nuclear_reactor_spawn;2196.00;9.58;1061.00;-1.57;0
4;rocket_site_spawn;2185.00;9.58;1108.00;-1.57;0
4;radar_station;2154.00;9.53;1084.00;-1.57;0
4;fuel_silo;2141.00;9.53;1091.00;-1.57;0
4;stronghold_network;2174.00;9.56;1112.00;-1.57;0
4;special_project_facility_spawn;2180.00;9.55;1067.00;-1.57;0
4;special_project_facility_spawn;2197.00;9.59;1076.00;-1.57;0
4;special_project_facility_spawn;2199.00;9.60;1125.00;-1.57;0
4;special_project_facility_spawn;2183.00;9.57;1117.00;-1.57;0
4;special_project_facility_spawn;2181.00;9.57;1115.00;-1.57;0
4;special_project_facility_spawn;2185.00;9.57;1129.00;-1.57;0
4;special_project_facility_spawn;2201.00;9.59;1084.00;-1.57;0
4;special_project_facility_spawn;2176.00;9.56;1122.00;-1.57;0
4;special_project_facility_spawn;2199.00;9.59;1134.00;-1.57;0
4;special_project_facility_spawn;2162.00;9.55;1106.00;-1.57;0
4;special_project_facility_spawn;2191.00;9.59;1130.00;-1.57;0
4;special_project_facility_spawn;2194.00;9.57;1068.00;-1.57;0
4;special_project_facility_spawn;2153.00;9.54;1100.00;-1.57;0
4;special_project_facility_spawn;2167.00;9.54;1075.00;-1.57;0
4;special_project_facility_spawn;2202.00;9.59;1086.00;-1.57;0
4;special_project_facility_spawn;2198.00;9.59;1137.00;-1.57;0
4;special_project_facility_spawn;2182.00;9.57;1117.00;-1.57;0
4;special_project_facility_spawn;2208.00;9.61;1120.00;-1.57;0
4;special_project_facility_spawn;2172.00;9.55;1081.00;-1.57;0
5;supply_node;2200.00;9.51;541.00;-1.57;0
5;supply_node;2224.00;9.52;516.00;-1.57;0
5;supply_node;2199.00;9.51;623.00;-1.57;0
5;supply_node;2224.00;9.51;564.00;-1.57;0
5;supply_node;2199.00;9.51;519.00;-1.57;0
5;supply_node;2223.00;9.51;525.00;-1.57;0
5;supply_node;2235.00;9.51;512.00;-1.57;0
5;supply_node;2189.00;9.50;641.00;-1.57;0
5;supply_node;2193.00;9.51;631.00;-1.57;0
5;supply_node;2206.00;9.51;606.00;-1.57;0
5;supply_node;2234.00;9.51;530.00;-1.57;0
5;supply_node;2214.00;9.51;592.00;-1.57;0
5;supply_node;2228.00;9.51;501.00;-1.57;0
5;supply_node;2236.00;9.51;513.00;-1.57;0
5;supply_node;2210.00;9.51;595.00;-1.57;0
5;supply_node;2190.00;9.51;641.00;-1.57;0
5;supply_node;2216.00;9.51;540.00;-1.57;0
5;supply_node;2203.00;9.51;514.00;-1.57;0
5;supply_node;2193.00;9.51;632.00;-1.57;0
5;supply_node;2225.00;9.51;527.00;-1.57;0
5;supply_node;2233.00;9.51;501.00;-1.57;0
5;supply_node;2222.00;9.51;578.00;-1.57;0
5;supply_node;2197.00;9.51;523.00;-1.57;0
5;supply_node;2201.00;9.51;611.00;-1.57;0
5;supply_node;2222.00;9.51;583.00;-1.57;0
5;supply_node;2199.00;9.51;622.00;-1.57;0
5;supply_node;2213.00;9.51;593.00;-1.57;0
5;supply_node;2200.00;9.51;518.00;-1.57;0
5;supply_node;2203.00;9.51;540.00;-1.57;0
5;supply_node;2226.00;9.51;504.00;-1.57;0
5;supply_node;2222.00;9.51;565.00;-1.57;0
5;supply_node;2202.00;9.51;515.00;-1.57;0
5;supply_node;2188.00;9.50;644.00;-1.57;0
5;supply_node;2231.00;9.51;500.00;-1.57;0
5;supply_node;2214.00;9.51;540.00;-1.57;0
5;supply_node;2220.00;9.51;566.00;-1.57;0
5;supply_node;2192.00;9.51;649.00;-1.57;0
5;supply_node;2227.00;9.51;502.00;-1.57;0
5;supply_node;2190.00;9.51;646.00;-1.57;0
5;supply_node;2219.00;9.51;576.00;-1.57;0
5;arms_factory;2225.00;9.52;560.00;-1.57;0
5;arms_factory;2130.00;9.72;599.00;-1.57;0
5;arms_factory;2174.00;9.54;581.00;-1.57;0
5;arms_factory;2131.00;9.66;611.00;-1.57;0
5;arms_factory;2195.00;9.51;653.00;-1.57;0
5;arms_factory;2216.00;9.52;578.00;-1.57;0
5;industrial_complex;2131.00;9.66;609.00;-1.57;0
5;industrial_complex;2132.00;9.64;620.00;-1.57;0
5;industrial_complex;2134.00;9.64;613.00;-1.57;0
5;industrial_complex;2184.00;9.52;597.00;-1.57;0
5;industrial_complex;2216.00;9.51;572.00;-1.57;0
5;industrial_complex;2158.00;9.53;631.00;-1.57;0
5;air_base;2188.00;9.52;545.00;-1.57;0
5;bunker;2134.00;9.66;623.00;-1.57;0
5;bunker;2185.00;9.52;540.00;-1.57;0
5;bunker;2139.00;9.65;605.00;-1.57;0
5;bunker;2154.00;9.58;569.00;-1.57;0
5;bunker;2224.00;9.51;521.00;-1.57;0
5;bunker;2146.00;9.63;594.00;-1.57;0
5;bunker;2155.00;9.56;612.00;-1.57;0
5;bunker;2140.00;9.63;631.00;-1.57;0
5;bunker;2193.00;9.51;612.00;-1.57;0
5;bunker;2206.00;9.52;573.00;-1.57;0
5;bunker;2152.00;9.57;626.00;-1.57;0
5;bunker;2191.00;9.51;626.00;-1.57;0
5;bunker;2188.00;9.55;565.00;-1.57;0
5;bunker;2134.00;9.64;616.00;-1.57;0
5;bunker;2154.00;9.56;610.00;-1.57;0
5;bunker;2170.00;9.55;579.00;-1.57;0
5;bunker;2142.00;9.59;639.00;-1.57;0
5;bunker;2190.00;9.52;541.00;-1.57;0
5;bunker;2185.00;9.52;606.00;-1.57;0
5;bunker;2142.00;9.63;625.00;-1.57;0
5;bunker;2186.00;9.51;635.00;-1.57;0
5;bunker;2176.00;9.51;640.00;-1.57;0
5;bunker;2154.00;9.57;616.00;-1.57;0
5;bunker;2148.00;9.63;590.00;-1.57;0
5;bunker;2138.00;9.65;630.00;-1.57;0
5;bunker;2233.00;9.52;520.00;-1.57;0
5;bunker;2197.00;9.51;535.00;-1.57;0
5;bunker;2160.00;9.57;577.00;-1.57;0
5;bunker;2168.00;9.55;581.00;-1.57;0
5;bunker;2158.00;9.52;637.00;-1.57;0
5;bunker;2206.00;9.52;566.00;-1.57;0
5;bunker;2138.00;9.65;625.00;-1.57;0
5;bunker;2172.00;9.55;571.00;-1.57;0
5;bunker;2224.00;9.51;563.00;-1.57;0
5;bunker;2192.00;9.53;576.00;-1.57;0
5;bunker;2194.00;9.51;600.00;-1.57;0
5;bunker;2136.00;9.64;633.00;-1.57;0
5;bunker;2140.00;9.61;637.00;-1.57;0
5;bunker;2208.00;9.52;577.00;-1.57;0
5;bunker;2172.00;9.52;643.00;-1.57;0
5;coastal_bunker;2201.00;9.51;612.00;-1.57;0
5;coastal_bunker;2222.00;9.51;514.00;-1.57;0
5;coastal_bunker;2199.00;9.51;626.00;-1.57;0
5;coastal_bunker;2224.00;9.51;545.00;-1.57;0
5;coastal_bunker;2223.00;9.51;564.00;-1.57;0
5;coastal_bunker;2195.00;9.51;653.00;-1.57;0
5;coastal_bunker;2196.00;9.51;527.00;-1.57;0
5;coastal_bunker;2197.00;9.51;522.00;-1.57;0
5;coastal_bunker;2218.00;9.51;586.00;-1.57;0
5;coastal_bunker;2233.00;9.51;504.00;-1.57;0
5;coastal_bunker;2198.00;9.51;619.00;-1.57;0
5;coastal_bunker;2236.00;9.51;522.00;-1.57;0
5;coastal_bunker;2190.00;9.51;641.00;-1.57;0
5;coastal_bunker;2204.00;9.51;541.00;-1.57;0
5;coastal_bunker;2214.00;9.51;591.00;-1.57;0
5;dockyard;2190.00;9.50;639.00;-1.57;0
5;naval_base_spawn;2204.00;9.51;607.00;-1.57;2875
5;naval_base_spawn;2222.00;9.51;514.00;-1.57;4483
5;naval_base_spawn;2192.00;9.50;633.00;-1.57;2875
5;naval_base_spawn;2219.00;9.51;541.00;-1.57;4483
5;naval_base_spawn;2226.00;9.51;557.00;-1.57;4483
5;naval_base_spawn;2193.00;9.51;650.00;-1.57;2875
5;naval_base_spawn;2202.00;9.51;539.00;-1.57;4483
5;naval_base_spawn;2197.00;9.51;522.00;-1.57;4483
5;naval_base_spawn;2216.00;9.51;589.00;-1.57;4483
5;naval_base_spawn;2233.00;9.51;506.00;-1.57;4483
5;naval_base_spawn;2200.00;9.51;614.00;-1.57;2875
5;naval_base_spawn;2235.00;9.51;526.00;-1.57;4483
5;naval_base_spawn;2188.00;9.50;642.00;-1.57;2875
5;naval_base_spawn;2205.00;9.51;541.00;-1.57;4483
5;naval_base_spawn;2213.00;9.51;593.00;-1.57;4483
5;anti_air_building;2156.00;9.55;604.00;-1.57;0
5;anti_air_building;2195.00;9.51;533.00;-1.57;0
5;anti_air_building;2158.00;9.55;598.00;-1.57;0
5;synthetic_refinery;2190.00;9.51;617.00;-1.57;0
5;nuclear_reactor_spawn;2124.00;9.68;621.00;-1.57;0
5;rocket_site_spawn;2221.00;9.52;554.00;-1.57;0
5;radar_station;2194.00;9.53;555.00;-1.57;0
5;fuel_silo;2228.00;9.52;519.00;-1.57;0
5;floating_harbor;2224.00;9.51;564.00;-1.57;0
5;stronghold_network;2174.00;9.53;607.00;-1.57;0
5;special_project_facility_spawn;2188.00;9.53;558.00;-1.57;0
5;special_project_facility_spawn;2196.00;9.52;550.00;-1.57;0
5;special_project_facility_spawn;2134.00;9.72;597.00;-1.57;0
5;special_project_facility_spawn;2199.00;9.51;593.00;-1.57;0
5;special_project_facility_spawn;2206.00;9.52;562.00;-1.57;0
5;special_project_facility_spawn;2147.00;9.56;638.00;-1.57;0
5;special_project_facility_spawn;2218.00;9.52;551.00;-1.57;0
5;special_project_facility_spawn;2200.00;9.52;585.00;-1.57;0
5;special_project_facility_spawn;2172.00;9.53;591.00;-1.57;0
5;special_project_facility_spawn;2171.00;9.52;618.00;-1.57;0
5;special_project_facility_spawn;2219.00;9.52;557.00;-1.57;0
5;special_project_facility_spawn;2183.00;9.51;621.00;-1.57;0
5;special_project_facility_spawn;2232.00;9.52;530.00;-1.57;0
5;special_project_facility_spawn;2192.00;9.52;622.00;-1.57;0
5;special_project_facility_spawn;2193.00;9.51;617.00;-1.57;0
5;special_project_facility_spawn;2196.00;9.52;546.00;-1.57;0
