233;72;221;1;land;false;plains;1
234;80;179;1;land;false;plains;1
235;142;163;1;land;false;plains;1
236;106;187;1;land;false;urban;1
237;67;174;1;land;false;plains;1
238;131;165;1;land;false;plains;1
239;133;183;1;land;false;plains;1
240;97;217;1;land;false;plains;1
241;102;154;1;land;false;plains;1
242;135;187;1;land;false;plains;1
243;71;210;1;land;false;plains;1
244;146;164;1;land;false;plains;1
245;94;208;1;land;false;plains;1
246;93;209;1;land;false;plains;1
247;115;211;1;land;false;plains;1
248;132;184;1;land;false;plains;1
249;117;178;1;land;false;plains;1
250;78;186;1;land;false;plains;1
251;94;153;1;land;false;plains;1
252;134;170;1;land;false;plains;1
253;68;171;1;land;false;forest;1
254;131;209;1;land;false;plains;1
255;78;174;1;land;false;plains;1
256;22;75;255;sea;true;ocean;0
257;37;42;255;sea;false;ocean;0
258;78;63;255;sea;true;ocean;0
259;18;41;255;sea;false;ocean;0
260;68;0;255;sea;false;ocean;0
261;45;51;255;sea;true;ocean;0
262;65;28;255;sea;true;ocean;0
263;12;12;255;sea;true;ocean;0
264;40;222;1;land;false;urban;1
265;2;213;1;land;false;jungle;1
266;55;239;1;land;false;plains;1
267;42;193;1;land;false;plains;1
268;22;226;1;land;false;plains;1
269;54;191;1;land;false;jungle;1
270;47;221;1;land;false;plains;1
271;19;222;1;land;false;plains;1
272;41;195;1;land;false;jungle;1
273;12;192;1;land;false;plains;1
274;38;205;1;land;false;jungle;1
275;29;191;1;land;false;jungle;1
276;40;43;1;land;false;desert;1
277;14;54;1;land;false;urban;1
278;52;58;1;land;false;desert;1
279;22;22;1;land;false;desert;1
280;17;64;1;land;false;desert;1
281;63;18;1;land;false;desert;1
282;21;0;1;land;false;desert;1
283;68;32;1;land;false;desert;1
284;53;20;1;land;false;desert;1
285;63;25;1;land;false;desert;1
286;51;19;1;land;false;plains;1
287;14;30;1;land;false;desert;1
288;40;37;1;land;false;forest;1
289;73;31;1;land;false;desert;1
290;95;236;1;land;false;plains;1
291;52;231;1;land;false;mountain;1
292;53;176;1;land;false;mountain;1
293;59;215;1;land;false;urban;1
294;47;218;1;land;false;plains;1
295;73;194;1;land;false;mountain;1
296;40;191;1;land;false;plains;1
297;91;186;1;land;false;plains;1
298;96;210;1;land;false;urban;1
299;80;54;255;sea;true;ocean;0
300;29;39;255;sea;false;ocean;0
301;207;45;1;land;false;desert;1
302;243;37;1;land;false;desert;1
303;241;58;1;land;false;urban;1
304;221;34;1;land;false;desert;1
305;217;48;1;land;false;desert;1
306;205;70;1;land;false;desert;1
307;214;7;1;land;false;desert;1
308;184;76;1;land;false;desert;1
309;213;4;1;land;false;desert;1
310;199;76;1;land;false;desert;1
311;238;29;1;land;false;desert;1
312;197;10;1;land;false;desert;1
313;225;57;1;land;false;desert;1
314;221;7;1;land;false;urban;1
315;7;119;255;sea;true;ocean;0
316;6;79;255;sea;false;ocean;0
317;22;82;255;sea;true;ocean;0
318;18;123;255;sea;true;ocean;0
319;17;87;255;sea;true;ocean;0
320;242;136;1;land;true;jungle;1
321;198;104;1;land;false;jungle;1
322;246;109;1;land;true;plains;1
323;238;110;1;land;false;plains;1
324;253;104;1;land;false;jungle;1
325;197;107;1;land;false;urban;1
326;199;145;1;land;true;plains;1
327;204;77;1;land;true;jungle;1
328;77;235;1;land;true;plains;1
329;110;235;1;land;false;desert;1
330;92;239;1;land;false;forest;1
331;73;252;1;land;false;desert;1
332;119;204;1;land;true;plains;1
333;80;203;1;land;true;plains;1
334;60;242;1;land;false;plains;1
335;108;224;1;land;false;desert;1
336;60;207;1;land;false;plains;1
337;126;247;1;land;false;urban;1
338;91;249;1;land;false;plains;1
339;136;216;1;land;false;desert;1
340;92;236;1;land;false;plains;1
341;95;241;1;land;false;desert;1
342;135;212;1;land;false;desert;1
343;88;228;1;land;false;plains;1
344;128;201;1;land;false;plains;1
345;125;215;1;land;true;plains;1
346;61;219;1;land;false;plains;1
347;118;248;1;land;false;urban;1
348;118;243;1;land;false;desert;1
349;128;234;1;land;false;plains;1
350;88;211;1;land;true;plains;1
351;111;207;1;land;false;plains;1
352;88;224;1;land;false;plains;1
353;108;204;1;land;false;desert;1
354;76;231;1;land;false;desert;1
355;104;250;1;land;false;desert;1
356;77;209;1;land;false;desert;1
357;84;218;1;land;false;urban;1
358;129;248;1;land;false;desert;1
359;98;218;1;land;false;desert;1
360;103;252;1;land;false;desert;1
361;92;205;1;land;false;desert;1
362;199;144;1;land;true;urban;1
363;251;119;1;land;true;plains;1
364;215;120;1;land;false;plains;1
365;251;103;1;land;true;urban;1
366;198;76;1;land;true;plains;1
367;179;103;1;land;true;plains;1
368;25;28;1;land;false;plains;1
369;25;105;1;land;false;plains;1
370;36;54;1;land;false;urban;1
371;35;68;1;land;false;jungle;1
372;12;81;1;land;false;plains;1
373;28;97;1;land;false;jungle;1
374;48;29;1;land;false;jungle;1
375;24;77;1;land;false;jungle;1
376;16;78;1;land;false;jungle;1
377;15;39;1;land;false;plains;1
378;16;55;1;land;false;jungle;1
379;39;66;1;land;false;jungle;1
380;8;77;1;land;false;jungle;1
381;34;101;1;land;false;plains;1
382;15;86;1;land;false;jungle;1
383;40;80;1;land;false;urban;1
384;33;76;1;land;false;plains;1
385;27;93;1;land;false;plains;1
386;41;48;1;land;false;jungle;1
387;7;34;1;land;false;jungle;1
388;16;85;1;land;false;plains;1
389;9;68;1;land;false;plains;1
390;10;33;1;land;false;jungle;1
391;2;70;1;land;false;jungle;1
392;20;100;1;land;false;jungle;1
393;51;34;1;land;false;jungle;1
394;6;77;1;land;false;plains;1
395;27;203;1;land;false;plains;1
396;48;244;1;land;false;desert;1
397;92;245;1;land;false;forest;1
398;71;247;1;land;false;plains;1
399;43;195;1;land;false;plains;1
400;101;210;1;land;false;desert;1
401;69;200;1;land;false;desert;1
402;47;222;1;land;false;desert;1
403;72;253;1;land;false;desert;1
404;76;243;1;land;false;plains;1
405;54;226;1;land;false;desert;1
406;56;195;1;land;true;plains;1
407;47;250;1;land;false;plains;1
408;24;247;1;land;false;desert;1
409;82;241;1;land;false;plains;1
410;34;228;1;land;false;urban;1
411;76;246;1;land;false;plains;1
412;67;254;1;land;false;plains;1
413;28;246;1;land;true;plains;1
414;99;233;1;land;false;plains;1
415;27;230;1;land;false;plains;1
416;56;244;1;land;false;plains;1
417;38;209;1;land;false;desert;1
418;91;235;1;land;false;plains;1
419;36;245;1;land;false;plains;1
420;58;211;1;land;false;desert;1
421;89;207;1;land;false;desert;1
422;80;234;1;land;false;desert;1
423;61;222;1;land;false;plains;1
424;92;222;1;land;true;plains;1
425;44;243;1;land;false;desert;1
426;99;198;1;land;false;plains;1
427;25;232;1;land;false;plains;1
428;32;230;1;land;true;plains;1
429;98;213;1;land;false;desert;1
430;47;212;1;land;false;desert;1
431;73;228;1;land;false;desert;1
432;45;226;1;land;false;desert;1
433;89;43;255;sea;false;ocean;0
434;132;62;255;sea;false;ocean;0
435;92;86;255;sea;false;ocean;0
436;188;208;1;land;true;plains;1
437;248;205;1;land;true;plains;1
438;229;213;1;land;true;plains;1
439;243;187;1;land;false;urban;1
440;208;226;1;land;false;plains;1
441;222;244;1;land;true;plains;1
442;215;225;1;land;true;plains;1
443;126;78;1;land;false;desert;1
444;172;90;1;land;false;desert;1
445;123;53;1;land;false;desert;1
446;132;102;1;land;false;desert;1
447;137;105;1;land;false;desert;1
448;140;100;1;land;false;desert;1
449;157;46;1;land;false;desert;1
450;155;39;1;land;false;desert;1
451;122;90;1;land;false;desert;1
452;182;72;1;land;false;desert;1
453;112;94;1;land;false;urban;1
454;105;100;1;land;false;desert;1
455;122;82;1;land;false;desert;1
456;164;40;1;land;false;desert;1
457;152;75;1;land;false;desert;1
458;115;79;1;land;false;desert;1
459;175;100;1;land;false;desert;1
460;168;43;1;land;false;desert;1
461;131;87;1;land;false;desert;1
462;179;107;1;land;false;desert;1
463;107;109;1;land;false;desert;1
464;158;75;1;land;false;desert;1
465;106;38;1;land;false;desert;1
466;110;53;1;land;false;urban;1
467;245;75;1;land;false;desert;1
468;231;73;1;land;false;desert;1
469;236;72;1;land;false;desert;1
470;252;88;1;land;false;desert;1
471;235;87;1;land;false;desert;1
472;228;114;1;land;false;desert;1
473;254;69;1;land;false;desert;1
474;217;75;1;land;false;desert;1
475;235;132;1;land;false;desert;1
476;212;67;1;land;false;desert;1
477;242;65;1;land;false;desert;1
478;219;82;1;land;false;desert;1
479;237;123;1;land;false;desert;1
480;222;104;1;land;false;desert;1
481;233;131;1;land;false;desert;1
482;241;118;1;land;false;desert;1
483;216;101;1;land;false;urban;1
484;212;71;1;land;false;desert;1
485;248;119;1;land;false;desert;1
486;234;83;1;land;false;desert;1
487;242;99;1;land;false;desert;1
488;212;138;1;land;false;desert;1
489;231;90;1;land;false;desert;1
490;248;106;1;land;false;desert;1
491;243;71;1;land;false;desert;1
492;247;121;1;land;false;desert;1
493;226;95;1;land;false;desert;1
494;252;116;1;land;false;desert;1
495;247;81;1;land;false;desert;1
496;223;93;1;land;false;desert;1
497;219;120;1;land;false;desert;1
498;230;138;1;land;false;desert;1
499;219;108;1;land;false;urban;1
500;221;116;1;land;false;desert;1
501;226;87;1;land;false;desert;1
502;218;76;1;land;false;desert;1
503;218;95;1;land;false;desert;1
504;216;77;1;land;false;desert;1
505;250;112;1;land;false;desert;1
506;210;76;1;land;false;urban;1
507;218;80;1;land;false;desert;1
508;247;67;1;land;false;desert;1
509;233;134;1;land;false;desert;1
510;128;59;1;land;false;desert;1
511;147;13;1;land;false;desert;1
512;175;71;1;land;false;desert;1
513;159;83;1;land;false;desert;1
514;193;30;1;land;false;desert;1
515;167;90;1;land;false;desert;1
516;141;83;1;land;false;urban;1
517;135;58;1;land;false;desert;1
518;152;16;1;land;false;desert;1
519;160;36;1;land;false;desert;1
520;190;30;1;land;false;desert;1
521;166;58;1;land;false;desert;1
522;173;30;1;land;false;desert;1
523;121;34;1;land;false;desert;1
524;155;82;1;land;false;desert;1
525;162;37;1;land;false;desert;1
526;29;11;255;sea;true;ocean;0
527;4;13;255;sea;true;ocean;0
528;14;47;255;sea;false;ocean;0
529;92;97;255;sea;false;ocean;0
530;104;47;128;lake;false;plains;0
531;91;70;255;sea;true;ocean;0
532;43;46;255;sea;true;ocean;0
533;192;138;1;land;false;plains;1
534;164;178;1;land;false;plains;1
535;144;143;1;land;false;forest;1
536;188;183;1;land;false;plains;1
537;160;122;1;land;false;urban;1
538;150;186;1;land;false;plains;1
539;157;124;1;land;false;plains;1
540;202;166;1;land;false;plains;1
541;168;112;1;land;false;plains;1
542;212;116;1;land;false;plains;1
543;191;146;1;land;false;forest;1
544;178;161;1;land;false;plains;1
545;197;135;1;land;false;plains;1
546;160;164;1;land;false;plains;1
547;163;150;1;land;false;plains;1
548;167;147;1;land;false;plains;1
549;172;182;1;land;false;plains;1
550;186;171;1;land;false;plains;1
551;154;142;1;land;false;forest;1
552;168;181;1;land;false;plains;1
553;142;153;1;land;false;plains;1
554;168;165;1;land;false;plains;1
555;209;165;1;land;false;plains;1
556;144;142;1;land;false;plains;1
557;190;170;1;land;false;plains;1
558;204;131;1;land;false;plains;1
559;215;112;1;land;false;plains;1
560;191;123;1;land;false;plains;1
561;188;132;1;land;false;plains;1
562;143;118;1;land;false;plains;1
563;199;155;1;land;false;urban;1
564;98;49;255;sea;false;ocean;0
565;20;2;255;sea;true;ocean;0
566;27;26;255;sea;true;ocean;0
567;224;166;1;land;false;plains;1
568;181;178;1;land;false;plains;1
569;166;177;1;land;false;jungle;1
570;179;234;1;land;false;plains;1
571;158;170;1;land;false;urban;1
572;209;166;1;land;false;plains;1
573;180;203;1;land;false;plains;1
574;159;168;1;land;false;plains;1
575;232;216;1;land;false;plains;1
576;205;165;1;land;false;plains;1
577;228;197;1;land;false;jungle;1
578;182;219;1;land;false;plains;1
579;192;214;1;land;false;plains;1
580;101;47;255;sea;false;ocean;0
581;36;53;255;sea;true;ocean;0
582;60;55;255;sea;true;ocean;0
583;40;51;255;sea;true;ocean;0
584;31;139;255;sea;true;ocean;0
585;64;84;255;sea;true;ocean;0
586;30;105;255;sea;true;ocean;0
587;138;107;255;sea;true;ocean;0
588;130;61;255;sea;false;ocean;0
589;115;51;255;sea;true;ocean;0
590;136;2;255;sea;false;ocean;0
591;114;69;255;sea;true;ocean;0
592;115;3;255;sea;false;ocean;0
593;130;110;1;land;false;jungle;1
594;153;91;1;land;false;jungle;1
595;110;93;1;land;false;mountain;1
596;173;119;1;land;false;jungle;1
597;177;64;1;land;false;jungle;1
598;169;115;1;land;false;mountain;1
599;105;109;1;land;false;jungle;1
600;115;120;1;land;false;jungle;1
601;108;74;1;land;false;jungle;1
602;114;74;1;land;false;urban;1
603;144;92;1;land;false;plains;1
604;142;100;1;land;false;plains;1
605;10;67;255;sea;true;ocean;0
606;137;48;1;land;false;desert;1
607;157;115;1;land;false;desert;1
608;135;77;1;land;false;desert;1
609;169;117;1;land;false;desert;1
610;116;80;1;land;false;urban;1
611;131;53;1;land;false;desert;1
612;136;99;1;land;false;desert;1
613;119;100;1;land;false;desert;1
614;103;41;1;land;false;desert;1
615;168;90;1;land;false;desert;1
616;148;44;1;land;false;desert;1
617;107;102;1;land;false;desert;1
618;119;110;1;land;false;desert;1
619;122;101;1;land;false;desert;1
620;129;78;1;land;false;desert;1
621;159;100;1;land;false;desert;1
622;11;91;1;land;false;jungle;1
623;49;14;1;land;true;plains;1
624;36;22;1;land;false;urban;1
625;8;60;1;land;false;jungle;1
626;15;37;1;land;true;jungle;1
627;63;37;1;land;true;plains;1
628;21;87;1;land;true;jungle;1
629;7;81;1;land;false;plains;1
630;48;83;1;land;true;plains;1
631;59;38;1;land;true;jungle;1
632;7;63;1;land;false;plains;1
633;64;74;1;land;false;jungle;1
634;40;55;1;land;false;jungle;1
635;66;47;1;land;false;plains;1
636;42;78;1;land;false;jungle;1
637;25;22;1;land;false;jungle;1
638;66;85;1;land;false;jungle;1
639;70;79;1;land;false;jungle;1
640;22;70;1;land;true;plains;1
641;26;151;255;sea;true;ocean;0
642;28;88;255;sea;true;ocean;0
643;141;249;1;land;false;jungle;1
644;167;219;1;land;false;jungle;1
645;165;247;1;land;false;jungle;1
646;132;224;1;land;false;mountain;1
647;180;218;1;land;false;jungle;1
648;133;231;1;land;false;jungle;1
649;123;238;1;land;false;jungle;1
650;170;235;1;land;false;mountain;1
651;176;214;1;land;false;jungle;1
652;187;213;1;land;false;plains;1
653;166;224;1;land;false;urban;1
654;142;213;1;land;false;jungle;1
655;133;238;1;land;false;jungle;1
656;123;209;1;land;false;jungle;1
657;156;234;1;land;false;jungle;1
658;172;234;1;land;false;plains;1
659;157;228;1;land;false;urban;1
660;187;251;1;land;false;plains;1
661;164;221;1;land;false;jungle;1
662;150;218;1;land;false;jungle;1
663;193;251;1;land;false;jungle;1
664;179;217;1;land;true;jungle;1
665;159;226;1;land;false;jungle;1
666;160;245;1;land;true;plains;1
667;162;243;1;land;false;jungle;1
668;161;226;1;land;false;jungle;1
669;224;254;1;land;false;jungle;1
670;171;235;1;land;false;plains;1
671;152;232;1;land;false;jungle;1
672;189;251;1;land;false;plains;1
673;224;238;1;land;true;jungle;1
674;178;217;1;land;false;plains;1
675;190;224;1;land;false;jungle;1
676;162;241;1;land;false;jungle;1
677;226;228;1;land;false;urban;1
678;161;225;1;land;false;urban;1
679;206;245;1;land;false;urban;1
680;157;224;1;land;false;jungle;1
681;157;247;1;land;true;plains;1
682;192;228;1;land;true;plains;1
683;175;224;1;land;false;jungle;1
684;166;247;1;land;true;plains;1
685;157;248;1;land;false;plains;1
686;156;232;1;land;false;jungle;1
687;121;58;1;land;false;plains;1
688;167;36;1;land;false;plains;1
689;123;38;1;land;false;plains;1
690;142;37;1;land;false;plains;1
691;173;45;1;land;false;plains;1
692;147;54;1;land;false;plains;1
693;150;19;1;land;false;plains;1
694;129;38;1;land;false;plains;1
695;132;45;1;land;false;plains;1
696;155;14;1;land;false;plains;1
697;183;47;1;land;false;plains;1
698;145;11;1;land;false;plains;1
699;134;7;1;land;false;plains;1
700;132;12;1;land;false;urban;1
701;30;217;1;land;true;plains;1
702;14;222;1;land;true;plains;1
703;50;219;1;land;true;urban;1
704;13;42;255;sea;false;ocean;0
705;39;45;255;sea;false;ocean;0
706;29;7;255;sea;false;ocean;0
707;15;29;255;sea;false;ocean;0
708;62;40;255;sea;false;ocean;0
709;129;38;255;sea;false;ocean;0
710;61;1;255;sea;false;ocean;0
711;196;34;1;land;false;plains;1
712;199;107;1;land;false;jungle;1
713;233;73;1;land;false;jungle;1
714;220;86;1;land;false;urban;1
715;211;99;1;land;false;jungle;1
716;226;68;1;land;false;plains;1
717;235;33;1;land;false;jungle;1
718;229;52;1;land;false;plains;1
719;248;65;1;land;false;jungle;1
720;198;96;1;land;false;plains;1
721;65;11;255;sea;false;ocean;0
722;61;0;255;sea;false;ocean;0
723;54;26;255;sea;false;ocean;0
724;87;10;255;sea;false;ocean;0
725;57;36;255;sea;false;ocean;0
726;33;3;255;sea;false;ocean;0
727;35;16;255;sea;false;ocean;0
728;149;155;1;land;false;urban;1
729;167;184;1;land;true;plains;1
730;182;179;1;land;true;plains;1
731;162;185;1;land;true;jungle;1
732;127;162;1;land;false;plains;1
733;166;199;1;land;false;plains;1
734;34;70;1;land;false;jungle;1
735;7;90;1;land;false;urban;1
736;11;43;1;land;false;jungle;1
737;27;43;1;land;false;jungle;1
738;27;46;1;land;false;plains;1
739;45;41;1;land;false;jungle;1
740;2;51;1;land;false;jungle;1
741;19;49;1;land;false;jungle;1
742;3;92;1;land;false;jungle;1
743;5;79;1;land;false;jungle;1
744;43;90;1;land;false;jungle;1
745;166;147;1;land;false;desert;1
746;227;173;1;land;false;desert;1
747;169;136;1;land;false;plains;1
748;170;184;1;land;true;plains;1
749;206;208;1;land;false;plains;1
750;190;183;1;land;false;plains;1
751;185;141;1;land;false;plains;1
752;238;140;1;land;false;desert;1
753;192;154;1;land;false;desert;1
754;207;183;1;land;false;desert;1
755;195;141;1;land;false;desert;1
756;181;132;1;land;false;plains;1
757;183;174;1;land;false;plains;1
758;168;178;1;land;false;urban;1
759;227;145;1;land;false;plains;1
760;237;166;1;land;false;plains;1
761;235;209;1;land;false;desert;1
762;236;142;1;land;true;plains;1
763;171;193;1;land;false;desert;1
764;193;189;1;land;false;desert;1
765;231;162;1;land;false;desert;1
766;231;168;1;land;false;desert;1
767;192;191;1;land;false;desert;1
768;205;139;1;land;true;plains;1
769;205;180;1;land;false;plains;1
770;225;203;1;land;false;plains;1
771;212;181;1;land;false;desert;1
772;229;159;1;land;false;desert;1
773;187;139;1;land;false;desert;1
774;168;194;1;land;true;plains;1
775;191;132;1;land;false;plains;1
776;243;205;1;land;false;plains;1
777;241;209;1;land;false;plains;1
778;209;175;1;land;false;desert;1
779;198;170;1;land;true;plains;1
780;185;190;1;land;false;desert;1
781;191;135;1;land;false;desert;1
782;196;139;1;land;false;plains;1
783;244;159;1;land;false;desert;1
784;182;149;1;land;false;plains;1
785;167;143;1;land;false;plains;1
786;165;136;1;land;false;plains;1
787;184;199;1;land;false;desert;1
788;204;154;1;land;false;desert;1
789;207;178;1;land;true;plains;1
790;200;158;1;land;false;desert;1
791;218;161;1;land;false;plains;1
792;175;175;1;land;true;plains;1
793;241;153;1;land;false;plains;1
794;180;153;1;land;false;desert;1
795;180;200;1;land;false;plains;1
796;200;131;1;land;false;desert;1
797;198;157;1;land;false;plains;1
798;225;200;1;land;false;plains;1
799;180;134;1;land;false;plains;1
800;228;161;1;land;false;plains;1
